time,elpsec,O2Hb_1,O2Hb_2,Comment,A kind of odor,Timing
16:13,119.29,0.57,1.12,,,
16:13,119.46,0.28,0.88,,,
16:13,119.62,0.6,1.09,,,
16:13,119.79,0.6,1.08,,,
16:13,119.95,0.5,0.97,,,
16:13,120.12,0.77,1.22,,,
16:13,120.28,0.65,1.12,,,
16:13,120.45,0.67,1.13,,,
16:13,120.61,0.78,1.31,,,
16:13,120.78,0.61,1.04,,,
16:13,120.94,0.78,1.2,,,
16:13,121.11,0.79,1.26,,,
16:13,121.27,0.54,1.08,,,
16:13,121.44,0.73,1.33,,,
16:13,121.6,0.5,1.15,,,
16:13,121.77,0.44,1.15,,,
16:13,121.93,0.87,1.34,,,
16:13,122.1,0.83,1.14,,,
16:13,122.26,1.05,1.39,,,
16:13,122.43,0.95,1.49,,,
16:13,122.59,0.72,1.31,,,
16:13,122.76,1.01,1.53,,,
16:13,122.92,0.93,1.53,,,
16:13,123.09,0.83,1.4,,,
16:13,123.25,1.07,1.59,,,
16:13,123.42,0.96,1.52,,,
16:13,123.58,0.89,1.48,,,
16:13,123.75,1.4,1.82,,,
16:13,123.91,1.59,1.83,,,
16:13,124.08,1.69,1.75,,,
16:13,124.24,1.89,1.84,,,
16:13,124.41,1.51,1.65,,,
16:13,124.57,1.56,1.68,,,
16:13,124.74,1.55,1.68,,,
16:13,124.9,1.2,1.45,,,
16:13,125.07,1.24,1.52,,,
16:13,125.23,1.16,1.61,,,
16:13,125.4,0.87,1.32,,,
16:13,125.56,0.99,1.38,,,
16:13,125.73,0.71,1.14,,,
16:13,125.89,0.33,0.87,,,
16:13,126.06,0.44,0.99,,,
16:13,126.22,0.32,0.85,,,
16:13,126.39,0.16,0.68,,,
16:13,126.55,0.25,0.73,,,
16:13,126.72,-0.22,0.29,,,
16:13,126.88,-0.33,0.14,,,
16:13,127.05,-0.33,-0.01,,,
16:13,127.21,-0.54,-0.52,,,
16:13,127.38,-0.21,-0.45,,,
16:13,127.54,-0.13,-0.41,,,
16:13,127.71,0.04,-0.28,,,
16:13,127.87,0.38,0.1,,,
16:13,128.04,0.3,0.08,,,
16:13,128.2,0.62,0.33,,,
16:13,128.37,0.67,0.39,,,
16:13,128.53,0.54,0.39,,,
16:13,128.7,0.85,0.67,,,
16:14,128.86,0.74,0.58,,,
16:14,129.03,0.74,0.66,,,
16:14,129.19,0.86,0.82,,,
16:14,129.36,0.63,0.6,,,
16:14,129.52,0.71,0.67,,,
16:14,129.69,0.38,0.43,,,
16:14,129.85,0.18,0.28,,,
16:14,130.02,0.39,0.4,,,
16:14,130.18,0.15,0.58,,,
16:14,130.35,0.43,0.98,,,
16:14,130.51,0.41,1.15,,,
16:14,130.68,0.31,1.03,,,
16:14,130.84,0.76,1.42,,,
16:14,131.01,0.74,1.34,,,
16:14,131.17,0.86,1.55,,,
16:14,131.34,0.92,1.6,,,
16:14,131.5,0.85,1.49,,,
16:14,131.67,1.19,1.75,,,
16:14,131.83,1.11,1.65,,,
16:14,132,1.1,1.6,,,
16:14,132.16,1.35,1.83,,,
16:14,132.33,1.1,1.62,,,
16:14,132.49,1.31,1.75,,,
16:14,132.66,1.47,1.93,,,
16:14,132.82,1.19,1.79,,,
16:14,132.99,1.57,2.04,,,
16:14,133.15,1.53,2.02,,,
16:14,133.32,1.39,1.93,,,
16:14,133.48,1.68,2.14,,,
16:14,133.65,1.49,2.07,,,
16:14,133.81,1.53,2.11,,,
16:14,133.98,1.62,2.29,,,
16:14,134.14,1.4,2.09,,,
16:14,134.31,1.62,2.21,,,
16:14,134.47,1.62,2.22,,,
16:14,134.64,1.35,1.95,,,
16:14,134.8,1.65,2.2,,,
16:14,134.97,1.55,2.08,,,
16:14,135.13,1.25,1.88,,,
16:14,135.3,1.66,2.11,,,
16:14,135.46,1.46,2.03,,,
16:14,135.63,1.31,1.84,,,
16:14,135.79,1.62,2.11,,,
16:14,135.96,1.47,1.97,,,
16:14,136.12,1.33,1.8,,,
16:14,136.29,1.61,1.94,,,
16:14,136.45,1.41,1.79,,,
16:14,136.62,1.42,1.74,,,
16:14,136.78,1.54,1.89,,,
16:14,136.95,1.27,1.63,,,
16:14,137.11,1.39,1.66,,,
16:14,137.28,1.46,1.7,,,
16:14,137.44,1.03,1.47,,,
16:14,137.61,1.2,1.5,,,
16:14,137.77,1.29,1.66,,,
16:14,137.94,0.94,1.46,,,
16:14,138.1,1.1,1.63,,,
16:14,138.27,1.13,1.76,,,
16:14,138.43,0.85,1.59,,,
16:14,138.6,0.9,1.71,,,
16:14,138.76,1.05,1.85,,,
16:14,138.93,0.77,1.67,,,
16:14,139.09,0.91,1.71,,,
16:14,139.26,0.98,1.78,,,
16:14,139.42,0.75,1.57,,,
16:14,139.59,0.75,1.6,,,
16:14,139.75,0.87,1.74,,,
16:14,139.92,0.62,1.49,,,
16:14,140.08,0.57,1.41,,,
16:14,140.25,0.79,1.66,,,
16:14,140.41,0.59,1.5,,,
16:14,140.58,0.55,1.45,,,
16:14,140.74,0.82,1.67,,,
16:14,140.91,0.59,1.51,,,
16:14,141.07,0.48,1.42,,,
16:14,141.24,0.87,1.75,,,
16:14,141.4,0.77,1.66,,,
16:14,141.57,0.62,1.56,,,
16:14,141.73,0.92,1.79,,,
16:14,141.9,0.77,1.51,,,
16:14,142.06,0.51,1.24,,,
16:14,142.23,0.78,1.37,,,
16:14,142.39,0.49,0.99,,,
16:14,142.56,0.12,0.61,,,
16:14,142.72,0.47,0.99,,,
16:14,142.89,0.32,1.06,,,
16:14,143.05,0.12,1.04,,,
16:14,143.22,0.48,1.39,,,
16:14,143.38,0.37,1.36,,,
16:14,143.55,0.11,1.21, EVNT3,Odor fo Father,stimulation start
16:14,143.71,0.56,1.51,,,
16:14,143.88,0.52,1.55,,,
16:14,144.04,0.24,1.4,,,
16:14,144.21,0.63,1.69,,,
16:14,144.37,0.51,1.7,,,
16:14,144.54,0.31,1.5,,,
16:14,144.7,0.69,1.75,,,
16:14,144.87,0.65,1.76,,,
16:14,145.03,0.35,1.55,,,
16:14,145.2,0.68,1.76,,,
16:14,145.36,0.75,1.86,,,
16:14,145.53,0.49,1.63,,,
16:14,145.69,0.72,1.74,,,
16:14,145.86,0.83,1.84,,,
16:14,146.02,0.6,1.59,,,
16:14,146.19,0.71,1.67,,,
16:14,146.35,0.91,1.81,,,
16:14,146.52,0.67,1.59,,,
16:14,146.68,0.76,1.6,,,
16:14,146.85,1.02,1.77,,,
16:14,147.01,0.74,1.56,,,
16:14,147.18,0.78,1.51,,,
16:14,147.34,1.01,1.63,,,
16:14,147.51,0.77,1.44,,,
16:14,147.67,0.82,1.35,,,
16:14,147.84,0.98,1.46,,,
16:14,148,0.76,1.17,,,
16:14,148.17,0.89,1.25,,,
16:14,148.33,0.93,1.39,,,
16:14,148.5,0.66,1.12,,,
16:14,148.66,0.83,1.2,,,
16:14,148.83,0.95,1.23,,,
16:14,148.99,0.63,0.82,,,
16:14,149.16,0.69,0.66,,,
16:14,149.32,0.58,0.54,,,
16:14,149.49,0.31,0.44,,,
16:14,149.65,0.63,0.82,,,
16:14,149.82,0.56,0.87,,,
16:14,149.98,0.43,0.72,,,
16:14,150.15,0.75,0.96,,,
16:14,150.31,0.67,0.83,,,
16:14,150.48,0.56,0.78,,,
16:14,150.64,0.85,1.02,,,
16:14,150.81,0.59,0.88,,,
16:14,150.97,0.46,0.91,,,
16:14,151.14,0.72,1.24,,,
16:14,151.3,0.42,0.98,,,
16:14,151.47,0.37,0.89,,,
16:14,151.63,0.68,1.17,,,
16:14,151.8,0.68,1.05,,,
16:14,151.96,0.34,0.83,,,
16:14,152.13,0.43,1.17,,,
16:14,152.29,0,1.18,,,
16:14,152.46,-0.15,1.25,,,
16:14,152.62,-0.03,1.18,,,
16:14,152.79,-0.32,0.89,,,
16:14,152.95,-0.12,0.95,,,
16:14,153.12,-0.25,0.41,,,
16:14,153.28,-0.51,-0.02,,,
16:14,153.45,-0.23,0.21,,,
16:14,153.61,-0.63,0.72,,,
16:14,153.78,-0.53,1.41,,,
16:14,153.94,-0.14,1.65,,,
16:14,154.11,-0.14,1.67,,,
16:14,154.27,0.23,1.7,,,
16:14,154.44,0.37,1.74,,,
16:14,154.6,0.03,1.51,,,
16:14,154.77,-0.1,1.31,,,
16:14,154.93,-0.32,0.85,,,
16:14,155.1,-0.8,0.29,,,
16:14,155.26,-0.56,0.22,,,
16:14,155.43,-0.56,-0.22,,,
16:14,155.59,-0.67,-0.33,,,
16:14,155.76,-0.37,-0.2,,,
16:14,155.92,-0.6,-0.26,,,
16:14,156.09,-0.79,-0.36,,,
16:14,156.25,-0.44,-0.06,,,
16:14,156.42,-0.65,-0.24,,,
16:14,156.58,-0.89,-0.45,,,
16:14,156.75,-0.68,-0.24,,,
16:14,156.91,-1.16,-0.21,,,
16:14,157.08,-1.33,-0.19,,,
16:14,157.24,-1.03,0.02,,,
16:14,157.41,-1.23,-0.2,,,
16:14,157.57,-1.06,-0.16,,,
16:14,157.74,-0.89,0.02,,,
16:14,157.9,-1.16,-0.3,,,
16:14,158.07,-0.94,-0.2,,,
16:14,158.23,-1.01,-0.21,,,
16:14,158.4,-1.24,-0.34,,,
16:14,158.56,-0.94,-0.02,,,
16:14,158.73,-1.15,-0.26,,,
16:14,158.89,-1.36,-0.48,,,
16:14,159.06,-0.94,-0.76,,,
16:14,159.22,-1.02,-1.03,,,
16:14,159.39,-0.94,-0.66,,,
16:14,159.55,-0.66,-0.46,,,
16:14,159.72,-0.95,-0.63,,,
16:14,159.88,-0.74,-0.54,,,
16:14,160.05,-0.73,-0.44,,,
16:14,160.21,-0.91,-0.37,,,
16:14,160.38,-0.57,-0.1,,,
16:14,160.54,-0.67,-0.19,,,
16:14,160.71,-0.76,-0.17,,,
16:14,160.87,-0.48,0.07,,,
16:14,161.04,-0.64,-0.02,,,
16:14,161.2,-0.6,-0.05,,,
16:14,161.37,-0.45,0.07,,,
16:14,161.53,-0.71,-0.01,,,
16:14,161.7,-0.5,0.29,,,
16:14,161.86,-0.62,0.58,,,
16:14,162.03,-0.8,0.42,,,
16:14,162.19,-0.55,0.84,,,
16:14,162.36,-0.76,1.06,,,
16:14,162.52,-0.82,1.15,,,
16:14,162.69,-0.65,1.36,,,
16:14,162.85,-0.84,1.25,,,
16:14,163.02,-0.72,1.4,,,
16:14,163.18,-0.58,1.28,,,
16:14,163.35,-0.42,1.29,,,
16:14,163.51,-0.03,1.32,,,
16:14,163.68,-0.09,1.45,,,
16:14,163.84,-0.23,1.4,,,
16:14,164.01,-0.08,1.41,,,
16:14,164.17,-0.16,0.93,,,
16:14,164.34,-0.11,0.77,,,
16:14,164.5,-0.03,1,,,
16:14,164.67,-0.46,0.98,,,
16:14,164.83,-0.2,1.25,,,
16:14,165,-0.15,1.3,,,
16:14,165.16,-0.32,1.21,,,
16:14,165.33,-0.07,1.6,,,
16:14,165.49,-0.12,1.73,,,
16:14,165.66,-0.21,1.78,,,
16:14,165.82,0.01,2.06,,,
16:14,165.99,-0.19,2.1,,,
16:14,166.15,-0.01,2.57,,,
16:14,166.32,0.23,2.88,,,
16:14,166.48,0.17,2.84,,,
16:14,166.65,0.66,2.96,,,
16:14,166.81,0.77,2.86,,,
16:14,166.98,1.18,2.47,,,
16:14,167.14,1.36,2.07,,,
16:14,167.31,1.24,1.82,,,
16:14,167.47,1.54,1.98,,,
16:14,167.64,1.58,2.41,,,
16:14,167.8,1.41,2.51,,,
16:14,167.97,1.61,2.57,,,
16:14,168.13,1.48,2.16,,,
16:14,168.3,1.47,1.91,,,
16:14,168.46,1.64,2.16,,,
16:14,168.63,1.25,2.18,,,
16:14,168.79,1.34,2.37,,,
16:14,168.96,1.28,2.44,,,
16:14,169.12,1.02,2.31,,,
16:14,169.29,1.27,2.44,,,
16:14,169.45,1.17,2.27,,,
16:14,169.62,0.82,1.99,,,
16:14,169.78,0.9,2.09,,,
16:14,169.95,0.52,1.86,,,
16:14,170.11,0.2,1.62,,,
16:14,170.28,0.27,1.63,,,
16:14,170.44,-0.16,1.21,,,
16:14,170.61,-0.14,1.08,,,
16:14,170.77,0.07,1.24,,,
16:14,170.94,-0.19,0.98,,,
16:14,171.1,-0.13,0.97,,,
16:14,171.27,0.04,1.18,,,
16:14,171.43,-0.26,0.94,,,
16:14,171.6,-0.28,1.05,,,
16:14,171.76,0,1.21,,,
16:14,171.93,-0.18,1.02,,,
16:14,172.09,-0.07,1.05,,,
16:14,172.26,0.16,1.24,,,
16:14,172.42,0.02,1.12,,,
16:14,172.59,0.1,1.24,,,
16:14,172.75,0.39,1.44,,,
16:14,172.92,0.15,1.25,,,
16:14,173.08,0.22,1.19,,,
16:14,173.25,0.51,1.37,,,
16:14,173.41,0.27,1.16,,,
16:14,173.58,0.2,1.2,,,
16:14,173.74,0.28,1.38,,,
16:14,173.91,-0.15,1.37,,,
16:14,174.07,-0.03,1.73,,,
16:14,174.24,0.17,1.95,,,
16:14,174.4,-0.29,1.53,,,
16:14,174.57,-0.26,1.55,,,
16:14,174.73,-0.23,1.75,,,
16:14,174.9,-0.59,1.85,,,
16:14,175.06,-0.51,2.31, EVNT4,Odor fo Father,stimulation stop
16:14,175.23,-0.63,2.42,,,
16:14,175.39,-1,2.44,,,
16:14,175.56,-0.79,2.77,,,
16:14,175.72,-1.16,2.54,,,
16:14,175.89,-1.43,2.16,,,
16:14,176.05,-0.96,2.23,,,
16:14,176.22,-1.23,2.06,,,
16:14,176.38,-1.57,1.69,,,
16:14,176.55,-1.31,1.94,,,
16:14,176.71,-1.49,1.83,,,
16:14,176.88,-1.62,1.67,,,
16:14,177.04,-1.26,1.86,,,
16:14,177.21,-1.36,1.81,,,
16:14,177.37,-1.54,1.71,,,
16:14,177.54,-0.9,1.83,,,
16:14,177.7,-0.89,1.66,,,
16:14,177.87,-1.05,1.28,,,
16:14,178.03,-0.75,1.43,,,
16:14,178.2,-0.61,1.43,,,
16:14,178.36,-0.83,1.21,,,
16:14,178.53,-0.71,1.17,,,
16:14,178.69,-0.46,1.35,,,
16:14,178.86,-0.67,1.25,,,
16:14,179.02,-0.91,1.08,,,
16:14,179.19,-0.53,1.27,,,
16:14,179.35,-0.56,1.26,,,
16:14,179.52,-0.53,1.11,,,
16:14,179.68,-0.06,1.25,,,
16:14,179.85,0.15,1.42,,,
16:14,180.01,-0.13,1.36,,,
16:14,180.18,-0.6,1.06,,,
16:14,180.34,-0.21,1.28,,,
16:14,180.51,-0.48,1.17,,,
16:14,180.67,-0.88,0.89,,,
16:14,180.84,-0.83,0.99,,,
16:14,181,-0.74,1.09,,,
16:14,181.17,-0.96,0.83,,,
16:14,181.33,-1.19,0.56,,,
16:14,181.5,-0.89,0.71,,,
16:14,181.66,-0.92,0.72,,,
16:14,181.83,-1.14,0.6,,,
16:14,181.99,-1.06,0.63,,,
16:14,182.16,-0.84,0.73,,,
16:14,182.32,-1.06,0.76,,,
16:14,182.49,-1.08,0.78,,,
16:14,182.65,-0.64,1.08,,,
16:14,182.82,-0.72,1.04,,,
16:14,182.98,-0.9,0.99,,,
16:14,183.15,-0.51,1.31,,,
16:14,183.31,-0.55,1.45,,,
16:14,183.48,-0.76,1.37,,,
16:14,183.64,-0.48,1.51,,,
16:14,183.81,-0.45,1.62,,,
16:14,183.97,-0.61,1.56,,,
16:14,184.14,-0.35,1.83,,,
16:14,184.3,-0.31,2.02,,,
16:14,184.47,-0.55,1.85,,,
16:14,184.63,-0.34,1.95,,,
16:14,184.8,-0.11,2.16,,,
16:14,184.96,-0.36,2.06,,,
16:14,185.13,-0.22,2.11,,,
16:14,185.29,-0.21,2.05,,,
16:14,185.46,-0.58,1.86,,,
16:14,185.62,-0.49,1.95,,,
16:14,185.79,-0.41,2.03,,,
16:14,185.95,-0.65,1.9,,,
16:14,186.12,-0.4,2.11,,,
16:14,186.28,-0.44,2.15,,,
16:14,186.45,-0.58,2.01,,,
16:14,186.61,-0.25,2.11,,,
16:14,186.78,-0.22,2.13,,,
16:14,186.94,-0.24,2.31,,,
16:14,187.11,0.09,2.73,,,
16:14,187.27,-0.05,2.7,,,
16:14,187.44,0.02,2.67,,,
16:14,187.6,0.33,2.87,,,
16:14,187.77,0.06,2.83,,,
16:14,187.93,0.08,2.88,,,
16:14,188.1,0.28,3.11,,,
16:14,188.26,0.15,3,,,
16:14,188.43,0.18,2.95,,,
16:14,188.59,0.41,3.16,,,
16:14,188.76,0.27,3.07,,,
16:15,188.92,0.55,3.01,,,
16:15,189.09,0.78,2.96,,,
16:15,189.25,0.67,2.75,,,
16:15,189.42,1.21,2.54,,,
16:15,189.58,1.55,2.68,,,
16:15,189.75,1.24,2.46,,,
16:15,189.91,1.13,2.23,,,
16:15,190.08,1.03,2.38,,,
16:15,190.24,0.69,2.03,,,
16:15,190.41,0.62,2.06,,,
16:15,190.57,0.99,2.15,,,
16:15,190.74,0.83,1.72,,,
16:15,190.9,0.96,1.48,,,
16:15,191.07,1.23,1.44,,,
16:15,191.23,1.04,1.19,,,
16:15,191.4,1.39,1.18,,,
16:15,191.56,1.55,1.08,,,
16:15,191.73,1.3,0.87,,,
16:15,191.89,1.65,1,,,
16:15,192.06,1.61,0.92,,,
16:15,192.22,1.34,0.95,,,
16:15,192.39,1.64,1.14,,,
16:15,192.55,1.49,1.05,,,
16:15,192.72,1.14,1.15,,,
16:15,192.88,1,1.84,,,
16:15,193.05,0.63,1.92,,,
16:15,193.21,0.53,1.85,,,
16:15,193.38,0.59,1.97,,,
16:15,193.54,0.37,1.88,,,
16:15,193.71,0.5,2,,,
16:15,193.87,0.52,1.99,,,
16:15,194.04,0.41,1.92,,,
16:15,194.2,0.7,2.25,,,
16:15,194.37,0.52,2.25,,,
16:15,194.53,0.47,2.1,,,
16:15,194.7,0.61,2.25,,,
16:15,194.86,0.47,1.95,,,
16:15,195.03,0.65,1.95,,,
16:15,195.19,0.89,1.95,,,
16:15,195.36,0.68,1.61,,,
16:15,195.52,0.94,1.46,,,
16:15,195.69,1.12,1.3,,,
16:15,195.85,0.91,1.01,,,
16:15,196.02,0.97,1.4,,,
16:15,196.18,1.04,1.26,,,
16:15,196.35,0.83,0.98,,,
16:15,196.51,0.97,0.85,,,
16:15,196.68,1.08,0.8,,,
16:15,196.84,0.55,0.78,,,
16:15,197.01,0.81,0.43,,,
16:15,197.17,1.38,0.22,,,
16:15,197.34,1.45,0.09,,,
16:15,197.5,1.95,0,,,
16:15,197.67,1.91,-0.23,,,
16:15,197.83,1.93,-0.33,,,
16:15,198,2.33,-0.09,,,
16:15,198.16,2.18,0.09,,,
16:15,198.33,2.08,0.48,,,
16:15,198.49,2.3,0.45,,,
16:15,198.66,1.89,-0.02,,,
16:15,198.82,1.46,-0.2,,,
16:15,198.99,1.73,0.18,,,
16:15,199.15,2,0.27,,,
16:15,199.32,2.45,0.33,,,
16:15,199.48,3.03,0.66,,,
16:15,199.65,3.01,0.48,,,
16:15,199.81,3.05,0.32,,,
16:15,199.98,3.34,0.45,,,
16:15,200.14,3.19,0.2,,,
16:15,200.31,2.85,0.21,,,
16:15,200.47,2.6,0.54,,,
16:15,200.64,2.15,0.43,,,
16:15,200.8,2.12,0.49,,,
16:15,200.97,2.58,0.61,,,
16:15,201.13,2.41,0.48,,,
16:15,201.3,2.71,0.68,,,
16:15,201.46,2.5,0.78,,,
16:15,201.63,1.55,0.64,,,
16:15,201.79,1.53,0.33,,,
16:15,201.96,-1.6,-0.81,,,
16:15,202.12,-0.51,-0.15,,,
16:15,202.29,-0.13,1.28,,,
16:15,202.45,-0.16,1.5,,,
16:15,202.62,0.01,2.02,,,
16:15,202.78,0.04,2.27,,,
16:15,202.95,-0.21,2.14,,,
16:15,203.11,0.24,2.43,,,
16:15,203.28,0.31,2.36,,,
16:15,203.44,0.2,2.15,,,
16:15,203.61,0.66,2.05,,,
16:15,203.77,0.76,1.5,,,
16:15,203.94,0.73,1.11,,,
16:15,204.1,0.78,1.19,,,
16:15,204.27,0.47,1.15,,,
16:15,204.43,0.66,1.33,,,
16:15,204.6,0.61,1.27,,,
16:15,204.76,0.56,0.93,,,
16:15,204.93,0.86,1.13,,,
16:15,205.09,0.88,1.19,,,
16:15,205.26,0.74,1.38,,,
16:15,205.42,0.73,1.95,,,
16:15,205.59,0.33,1.75,,,
16:15,205.75,0.27,1.85,,,
16:15,205.92,0.58,2.02,,,
16:15,206.08,0.34,1.66,,,
16:15,206.25,0.56,1.6,,,
16:15,206.41,0.65,1.59,,,
16:15,206.58,0.32,1.31,,,
16:15,206.74,0.56,1.45,,,
16:15,206.91,0.57,1.39,,,
16:15,207.07,0.42,1.03,,,
16:15,207.24,0.85,1.21,,,
16:15,207.4,0.83,1.08,,,
16:15,207.57,0.67,0.92,,,
16:15,207.73,0.89,1.28,,,
16:15,207.9,0.66,1.22,,,
16:15,208.06,0.29,1.07,,,
16:15,208.23,0.76,1.38,,,
16:15,208.39,0.73,1.37,,,
16:15,208.56,0.57,1.05,,,
16:15,208.72,0.97,1.46,,,
16:15,208.89,0.92,1.53,,,
16:15,209.05,0.71,1.43,,,
16:15,209.22,0.97,1.73,,,
16:15,209.38,1,1.72,,,
16:15,209.55,0.9,1.68,,,
16:15,209.71,1.27,2.02,,,
16:15,209.88,1.1,1.99,,,
16:15,210.04,1.07,2.02,,,
16:15,210.21,1.36,2.26,,,
16:15,210.37,1.04,2.08,,,
16:15,210.54,1.24,2.17,,,
16:15,210.7,1.26,2.27,,,
16:15,210.87,0.89,2.13,,,
16:15,211.03,1.21,2.32,,,
16:15,211.2,1.15,2.38,,,
16:15,211.36,0.92,2.21,,,
16:15,211.53,1.19,2.47,,,
16:15,211.69,1.08,2.37,,,
16:15,211.86,0.95,2.25,,,
16:15,212.02,1.24,2.48,,,
16:15,212.19,0.96,2.38,,,
16:15,212.35,1,2.37,,,
16:15,212.52,1.31,2.51,,,
16:15,212.68,0.96,2.3,,,
16:15,212.85,1.29,2.38,,,
16:15,213.01,1.42,2.35,,,
16:15,213.18,1.06,2.14,,,
16:15,213.34,1.22,2.35,,,
16:15,213.51,0.91,2.26,,,
16:15,213.67,0.67,2.06,,,
16:15,213.84,0.91,2.28,,,
16:15,214,0.86,2.17,,,
16:15,214.17,0.89,2.17,,,
16:15,214.33,1.25,2.46,,,
16:15,214.5,1.01,2.34,,,
16:15,214.66,1.09,2.36,,,
16:15,214.83,1.4,2.54,,,
16:15,214.99,1.13,2.39,,,
16:15,215.16,1.41,2.48,,,
16:15,215.32,1.42,2.49,,,
16:15,215.49,1.09,2.36,,,
16:15,215.65,1.42,2.58,,,
16:15,215.82,1.23,2.5,,,
16:15,215.98,1.1,2.37,,,
16:15,216.15,1.4,2.57,,,
16:15,216.31,1.11,2.28,,,
16:15,216.48,1.11,2.31,,,
16:15,216.64,1.25,2.51,,,
16:15,216.81,0.97,2.32,,,
16:15,216.97,1.19,2.45,,,
16:15,217.14,1.38,2.49,,,
16:15,217.3,1.2,2.33,,,
16:15,217.47,1.64,2.49,,,
16:15,217.63,1.55,2.5,,,
16:15,217.8,1.38,2.44,,,
16:15,217.96,1.64,2.68,,,
16:15,218.13,1.37,2.51,,,
16:15,218.29,1.47,2.57,,,
16:15,218.46,1.69,2.67,,,
16:15,218.62,1.38,2.46,,,
16:15,218.79,1.64,2.68,,,
16:15,218.95,1.59,2.69,,,
16:15,219.12,1.36,2.56,,,
16:15,219.28,1.68,2.75,,,
16:15,219.45,1.5,2.7,,,
16:15,219.61,1.59,2.67,,,
16:15,219.78,1.81,2.83,,,
16:15,219.94,1.56,2.65,,,
16:15,220.11,1.86,2.8,,,
16:15,220.27,1.67,2.74,,,
16:15,220.44,1.62,2.7,,,
16:15,220.6,1.91,2.87,,,
16:15,220.77,1.55,2.66,,,
16:15,220.93,1.78,2.75,,,
16:15,221.1,1.76,2.8,,,
16:15,221.26,1.59,2.71,,,
16:15,221.43,1.86,2.94,,,
16:15,221.59,1.72,2.87,,,
16:15,221.76,1.76,2.93,,,
16:15,221.92,1.7,3.05,,,
16:15,222.09,1.49,2.86,,,
16:15,222.25,1.69,3.01,,,
16:15,222.42,1.65,2.84,,,
16:15,222.58,1.59,2.6,,,
16:15,222.75,1.71,2.69,,,
16:15,222.91,1.44,2.58,,,
16:15,223.08,1.56,2.72,,,
16:15,223.24,1.56,2.76,,,
16:15,223.41,1.42,2.61,,,
16:15,223.57,1.89,2.76,,,
16:15,223.74,1.84,2.68,,,
16:15,223.9,1.78,2.59,,,
16:15,224.07,2.06,2.88,,,
16:15,224.23,1.8,2.76,,,
16:15,224.4,1.83,2.78,,,
16:15,224.56,2.08,2.91,,,
16:15,224.73,1.88,2.68,,,
16:15,224.89,1.98,2.72,,,
16:15,225.06,2.03,2.79,,,
16:15,225.22,1.82,2.63,,,
16:15,225.39,2.02,2.79,,,
16:15,225.55,2.01,2.72,,,
16:15,225.72,1.76,2.59,,,
16:15,225.88,2.04,2.9,,,
16:15,226.05,1.93,2.88,,,
16:15,226.21,1.64,2.71,,,
16:15,226.38,1.84,2.77,,,
16:15,226.54,1.63,2.57,,,
16:15,226.71,1.53,2.49,,,
16:15,226.87,1.63,2.72,,,
16:15,227.04,1.44,2.51,,,
16:15,227.2,1.53,2.52,,,
16:15,227.37,1.68,2.66,,,
16:15,227.53,1.31,2.63,,,
16:15,227.7,1.53,2.85,,,
16:15,227.86,1.53,2.9,,,
16:15,228.03,1.32,2.61,,,
16:15,228.19,1.67,2.77,,,
16:15,228.36,1.61,2.7,,,
16:15,228.52,1.45,2.63,,,
16:15,228.69,1.67,2.8,,,
16:15,228.85,1.45,2.64,,,
16:15,229.02,1.32,2.55,,,
16:15,229.18,1.56,2.71,,,
16:15,229.35,1.33,2.5,,,
16:15,229.51,1.38,2.58,,,
16:15,229.68,1.54,2.66,,,
16:15,229.84,1.3,2.45,,,
16:15,230.01,1.55,2.59,,,
16:15,230.17,1.54,2.63,,,
16:15,230.34,1.29,2.65,,,
16:15,230.5,1.6,2.87,,,
16:15,230.67,1.46,2.7,,,
16:15,230.83,1.55,2.7,,,
16:15,231,1.68,2.83,,,
16:15,231.16,1.59,2.68,,,
16:15,231.33,1.96,2.81,,,
16:15,231.49,1.7,2.59,,,
16:15,231.66,1.45,2.49,,,
16:15,231.82,1.54,2.8,,,
16:15,231.99,1.51,2.64,,,
16:15,232.15,1.48,2.44,,,
16:15,232.32,1.65,2.5,,,
16:15,232.48,1.25,2.32,,,
16:15,232.65,1.46,2.32,,,
16:15,232.81,1.48,2.23,,,
16:15,232.98,1.09,1.96,,,
16:15,233.14,1.43,2.12,,,
16:15,233.31,1.23,2.02,,,
16:15,233.47,1.09,1.88,,,
16:15,233.64,1.4,2.25,,,
16:15,233.8,1.21,2.18,,,
16:15,233.97,1.27,2.14,,,
16:15,234.13,1.58,2.35,,,
16:15,234.3,1.32,2.15,,,
16:15,234.46,1.41,2.25,,,
16:15,234.63,1.68,2.47,,,
16:15,234.79,1.49,2.26,,,
16:15,234.96,1.83,2.34,,,
16:15,235.12,1.9,2.35,,,
16:15,235.29,1.5,2.2,,,
16:15,235.45,1.9,2.47,,,
16:15,235.62,1.83,2.47,,,
16:15,235.78,1.58,2.29,,,
16:15,235.95,2,2.55, EVNT5,Odor fo Father,stimulation start
16:15,236.11,1.89,2.52,,,
16:15,236.28,1.62,2.36,,,
16:15,236.44,1.99,2.59,,,
16:15,236.61,1.93,2.5,,,
16:15,236.77,1.72,2.38,,,
16:15,236.94,2.08,2.59,,,
16:15,237.1,1.88,2.48,,,
16:15,237.27,1.73,2.4,,,
16:15,237.43,2.08,2.58,,,
16:15,237.6,1.76,2.38,,,
16:15,237.76,1.65,2.27,,,
16:15,237.93,1.91,2.51,,,
16:15,238.09,1.61,2.44,,,
16:15,238.26,1.55,2.4,,,
